job_id,title,company,location,category,salary_avg,salary_min,salary_max,experience_level,employment_type,skills_required,date_posted,is_remote,month_posted,country,num_skills
3112,Data Analyst,PwC,Remote,Data,74863,57984,99624,Mid Level,Full-time,Statistics|Scikit-learn|Hadoop,2025-11-26,True,2025-11,Remote,3
3113,Software Developer,Netflix,"Adelaide, Australia",Software,107345,67935,146756,Senior Level,Full-time,Node.js|CI/CD|AWS|GraphQL,2025-10-05,False,2025-10,Australia,4
3114,Senior Software Developer,JPMorgan Chase,Singapore,Software,138891,105855,171928,Lead/Manager,Full-time,Agile|MongoDB|TypeScript|Kubernetes|HTML/CSS|GraphQL,2025-11-30,False,2025-11,Singapore,6
3115,Cloud Engineer,Google,"Toronto, Canada",Cloud,129074,96822,161326,Mid Level,Full-time,Python|Networking|Kubernetes|AWS|Docker|Linux,2026-01-27,False,2026-01,Canada,6
3116,Junior Software Developer,Atlassian,"Brisbane, Australia",Software,71888,54317,89460,Entry Level,Full-time,Azure|React|TypeScript,2026-02-01,False,2026-02,Australia,3
3117,Senior Data Scientist,Netflix,Singapore,Data,148214,117157,179272,Senior Level,Full-time,Git|Power BI|Hadoop,2025-12-18,False,2025-12,Singapore,3
3118,Junior Data Scientist,NexGen Systems,Remote,Data,81624,67039,104803,Entry Level,Full-time,AWS|Statistics|Jupyter|TensorFlow|Google Cloud,2025-11-03,True,2025-11,Remote,5
3119,Frontend Developer,EY,Remote,Software,90080,63247,126397,Entry Level,Part-time,JavaScript|Kubernetes|Java|GraphQL,2025-10-20,True,2025-10,Remote,4
3120,System Administrator,NAB,"San Francisco, USA",IT Support,93573,58001,97956,Entry Level,Full-time,DHCP|TCP/IP|Active Directory,2026-01-28,False,2026-01,USA,3
3121,Software Developer,Netflix,Singapore,Software,108124,71641,144607,Lead/Manager,Contract,React|GraphQL|AWS,2026-02-05,False,2026-02,Singapore,3
3122,System Administrator,CodeCraft Studios,"Perth, Australia",IT Support,86179,63231,109127,Senior Level,Full-time,Office 365|Backup|Windows Server|Help Desk|DNS|ITIL,2026-01-31,False,2026-01,Australia,6
3123,Junior Data Scientist,KPMG,"Sydney, Australia",Data,81901,62847,93156,Entry Level,Full-time,Hadoop|Machine Learning|Jupyter|Pandas,2025-10-16,False,2025-10,Australia,4
3124,Full Stack Developer,Canva,"San Francisco, USA",Software,130477,74740,142723,Senior Level,Full-time,TypeScript|Python|Git|HTML/CSS|JavaScript,2026-02-02,False,2026-02,USA,5
3125,Data Analyst,CodeCraft Studios,"Sydney, Australia",Data,81846,53571,102327,Entry Level,Part-time,Data Visualization|TensorFlow|Statistics|Pandas,2026-01-05,False,2026-01,Australia,4
3126,Junior Software Developer,BlueWave Software,"Sydney, Australia",Software,67248,51769,76324,Entry Level,Contract,Python|.NET|CI/CD|MongoDB,2025-10-05,False,2025-10,Australia,4
3127,Qa Engineer,Summit AI,"Adelaide, Australia",Software,79972,59546,100398,Lead/Manager,Contract,Node.js|TypeScript|CI/CD|Docker|C#|REST APIs,2025-10-14,False,2025-10,Australia,6
3128,Data Scientist,McKinsey,"Berlin, Germany",Data,116141,76538,155745,Mid Level,Full-time,Data Visualization|Jupyter|Python,2026-02-04,False,2026-02,Germany,3
3129,Data Engineer,CloudFirst Inc,"New York, USA",Data,154254,91427,165664,Mid Level,Contract,Jupyter|R|Git|Excel|NumPy,2026-02-17,False,2026-02,USA,5
3130,It Support Specialist,Microsoft,"Sydney, Australia",IT Support,55174,39585,65509,Senior Level,Part-time,Office 365|Troubleshooting|ITIL|Windows Server,2026-02-13,False,2026-02,Australia,4
3131,Product Analyst,GreenField Analytics,"Brisbane, Australia",Data,95861,68685,123037,Entry Level,Part-time,Pandas|Tableau|Google Cloud|Power BI|Scikit-learn,2026-01-01,False,2026-01,Australia,5
3132,Junior Software Developer,CodeCraft Studios,"London, UK",Software,67095,51792,82399,Entry Level,Full-time,JavaScript|.NET|MongoDB|Kubernetes|AWS,2025-11-21,False,2025-11,UK,5
3133,Senior Data Analyst,Oracle,"Toronto, Canada",Data,109273,82061,136485,Senior Level,Full-time,Spark|Power BI|TensorFlow|AWS|Excel|Scikit-learn,2025-12-28,False,2025-12,Canada,6
3134,Data Analyst,PwC,"Sydney, Australia",Data,76955,51209,95374,Senior Level,Full-time,Data Visualization|Jupyter|Machine Learning|Scikit-learn|Excel|Tableau,2025-12-17,False,2025-12,Australia,6
3135,Backend Developer,Horizon Digital,"Brisbane, Australia",Software,115264,76781,153748,Mid Level,Internship,Node.js|AWS|React|Docker,2025-10-12,False,2025-10,Australia,4
3136,Product Analyst,StartupXYZ,"Toronto, Canada",Data,97479,65388,129571,Senior Level,Full-time,Azure|TensorFlow|AWS|Scikit-learn,2025-11-01,False,2025-11,Canada,4
3137,Product Analyst,Quantum Leap Tech,"Toronto, Canada",Data,98161,69194,127129,Mid Level,Full-time,Jupyter|Machine Learning|Statistics|Excel|NumPy|Data Visualization,2025-11-11,False,2025-11,Canada,6
3138,Junior Software Developer,Commonwealth Bank,"New York, USA",Software,79798,45269,87729,Entry Level,Full-time,HTML/CSS|TypeScript|Kubernetes,2025-10-28,False,2025-10,USA,3
3139,It Support Specialist,IBM,"Berlin, Germany",IT Support,50196,38072,62320,Mid Level,Full-time,PowerShell|ITIL|Networking|DHCP|Windows Server,2026-02-28,False,2026-02,Germany,5
3140,Cybersecurity Analyst,Woolworths Group,"Brisbane, Australia",Cybersecurity,101516,77531,125502,Entry Level,Full-time,Risk Assessment|Linux|Penetration Testing,2025-12-15,False,2025-12,Australia,3
3141,Junior Data Analyst,DataVibe Analytics,"Sydney, Australia",Data,60063,47181,67225,Entry Level,Contract,Python|NumPy|Pandas|Tableau,2026-03-12,False,2026-03,Australia,4
3142,Network Administrator,Shopify,"Toronto, Canada",IT Support,76741,56994,96488,Mid Level,Full-time,Networking|Troubleshooting|Active Directory|Windows Server|Backup|PowerShell,2026-01-31,False,2026-01,Canada,6
3143,Full Stack Developer,Atlassian,"Adelaide, Australia",Software,111406,75924,146889,Mid Level,Full-time,React|HTML/CSS|Python|Kubernetes|AWS|Docker,2026-01-05,False,2026-01,Australia,6
3144,System Administrator,NexGen Systems,"Adelaide, Australia",IT Support,82349,61685,103013,Entry Level,Full-time,TCP/IP|DHCP|Troubleshooting|Networking|ITIL,2026-01-26,False,2026-01,Australia,5
3145,Data Analyst,Telstra,"Bangalore, India",Data,40460,59672,102168,Entry Level,Full-time,Machine Learning|AWS|Azure|Jupyter|NumPy,2025-10-11,False,2025-10,India,5
3146,Frontend Developer,JPMorgan Chase,"Sydney, Australia",Software,102786,68745,127040,Senior Level,Full-time,Docker|C#|React|Node.js,2025-10-30,False,2025-10,Australia,4
3147,Junior Data Scientist,Netflix,"Bangalore, India",Data,39909,65181,94458,Entry Level,Full-time,SQL|Azure|Spark,2025-11-17,False,2025-11,India,3
3148,Web Developer,Amazon,"Sydney, Australia",Software,79347,49814,101325,Lead/Manager,Part-time,MongoDB|REST APIs|Python|JavaScript|CI/CD,2026-03-11,False,2026-03,Australia,5
3149,Backend Developer,InnoTech,"Adelaide, Australia",Software,110969,73434,148504,Mid Level,Contract,SQL|AWS|REST APIs|.NET|Git,2025-11-22,False,2025-11,Australia,5
3150,System Administrator,Accenture,Remote,IT Support,79438,58800,108439,Entry Level,Full-time,Help Desk|ITIL|TCP/IP,2026-03-03,True,2026-03,Remote,3
3151,System Administrator,Woolworths Group,"Sydney, Australia",IT Support,86282,61192,103156,Mid Level,Internship,Active Directory|Linux|Networking|Windows Server,2025-12-30,False,2025-12,Australia,4
3152,Cybersecurity Analyst,PwC,"San Francisco, USA",Cybersecurity,125924,74147,135727,Senior Level,Full-time,Linux|Firewalls|Encryption|Risk Assessment,2025-10-31,False,2025-10,USA,4
3153,Network Administrator,ByteShift Labs,"New York, USA",IT Support,95402,54918,104087,Mid Level,Full-time,Active Directory|Office 365|ITIL|TCP/IP|Linux,2026-02-11,False,2026-02,USA,5
3154,Database Administrator,Goldman Sachs,"New York, USA",Data,108152,69660,110595,Mid Level,Full-time,Power BI|NumPy|AWS|Data Visualization,2025-10-07,False,2025-10,USA,4
3155,Junior Data Analyst,TechCorp Solutions,"Sydney, Australia",Data,65606,46344,78621,Entry Level,Internship,Excel|Pandas|TensorFlow|Python|Azure,2025-11-05,False,2025-11,Australia,5
3156,Machine Learning Engineer,InnoTech,"Melbourne, Australia",Data,150307,103745,182555,Mid Level,Full-time,Python|Git|Tableau|Azure,2026-02-07,False,2026-02,Australia,4
3157,System Administrator,Salesforce,Remote,IT Support,77771,58350,105381,Entry Level,Full-time,Azure AD|Windows Server|Active Directory|DHCP|Office 365|Networking,2025-11-19,True,2025-11,Remote,6
3158,Senior Software Developer,Commonwealth Bank,"Sydney, Australia",Software,149216,110061,174162,Senior Level,Full-time,React|.NET|HTML/CSS|MongoDB|TypeScript,2025-11-29,False,2025-11,Australia,5
3159,Full Stack Developer,Commonwealth Bank,"Sydney, Australia",Software,118383,77410,148082,Entry Level,Full-time,CI/CD|MongoDB|Node.js|JavaScript,2026-01-30,False,2026-01,Australia,4
3160,Junior Software Developer,NAB,"Sydney, Australia",Software,69085,52173,79420,Entry Level,Full-time,.NET|Python|C#|Azure,2026-03-26,False,2026-03,Australia,4
3161,Data Scientist,Atlassian,Remote,Data,115912,84742,159285,Senior Level,Full-time,Google Cloud|Jupyter|R|Statistics|Spark,2026-01-01,True,2026-01,Remote,5
3162,Full Stack Developer,Commonwealth Bank,"London, UK",Software,112028,74617,149440,Mid Level,Full-time,SQL|Kubernetes|React|Git|Docker|CI/CD,2025-12-04,False,2025-12,UK,6
3163,Database Administrator,Spotify,"Melbourne, Australia",Data,98772,64922,123217,Senior Level,Full-time,Spark|Power BI|Machine Learning|SQL,2026-03-01,False,2026-03,Australia,4
3164,Web Developer,Westpac,"Sydney, Australia",Software,81429,46687,108417,Mid Level,Part-time,GraphQL|.NET|HTML/CSS|Kubernetes|TypeScript|Java,2025-12-02,False,2025-12,Australia,6
3165,Junior Data Analyst,CloudFirst Inc,Remote,Data,53209,46033,65987,Entry Level,Internship,Google Cloud|AWS|Pandas,2025-11-20,True,2025-11,Remote,3
3166,Data Engineer,Quantum Leap Tech,"Melbourne, Australia",Data,131960,89246,162109,Lead/Manager,Full-time,R|Jupyter|Spark,2025-11-19,False,2025-11,Australia,3
3167,Software Developer,Adobe,"Melbourne, Australia",Software,111200,70637,141173,Mid Level,Contract,C#|CI/CD|Node.js|.NET,2026-01-12,False,2026-01,Australia,4
3168,Business Intelligence Analyst,McKinsey,"Sydney, Australia",Data,90648,60259,112406,Lead/Manager,Part-time,Spark|Google Cloud|Jupyter,2025-11-14,False,2025-11,Australia,3
3169,Machine Learning Engineer,StartupXYZ,"Sydney, Australia",Data,151033,103772,183911,Mid Level,Part-time,R|Scikit-learn|Power BI|Data Visualization,2026-03-07,False,2026-03,Australia,4
3170,Cloud Engineer,Quantum Leap Tech,"Sydney, Australia",Cloud,141249,96384,172663,Lead/Manager,Internship,Networking|Linux|Kubernetes|Serverless|CI/CD|Terraform,2026-02-11,False,2026-02,Australia,6
3171,Devops Engineer,Atlassian,Remote,Software,115818,85402,158426,Mid Level,Full-time,SQL|GraphQL|CI/CD|REST APIs|Java,2025-12-14,True,2025-12,Remote,5
3172,Data Scientist,CloudFirst Inc,"New York, USA",Data,135280,77539,147930,Entry Level,Full-time,Excel|R|NumPy|Power BI|Python,2025-12-19,False,2025-12,USA,5
3173,Business Intelligence Analyst,Stripe,"Adelaide, Australia",Data,88242,56553,119932,Mid Level,Full-time,Spark|Hadoop|Scikit-learn|Excel|R,2026-01-07,False,2026-01,Australia,5
3174,Senior Data Analyst,Goldman Sachs,"Sydney, Australia",Data,116458,84280,137547,Senior Level,Full-time,Hadoop|Statistics|NumPy|Python,2026-02-06,False,2026-02,Australia,4
3175,Devops Engineer,CodeCraft Studios,Remote,Software,118024,88125,160347,Mid Level,Full-time,Git|REST APIs|CI/CD,2025-12-22,True,2025-12,Remote,3
3176,It Support Specialist,Woolworths Group,"Perth, Australia",IT Support,58132,44571,71694,Mid Level,Full-time,Linux|Networking|Active Directory|DNS,2026-03-14,False,2026-03,Australia,4
3177,Frontend Developer,Woolworths Group,"Brisbane, Australia",Software,99462,68785,130140,Senior Level,Contract,Git|REST APIs|AWS|JavaScript,2025-10-05,False,2025-10,Australia,4
3178,Senior Data Scientist,Apple,Remote,Data,139548,118455,175332,Senior Level,Full-time,AWS|Data Visualization|R|Git|TensorFlow,2025-12-18,True,2025-12,Remote,5
3179,Full Stack Developer,FutureMind,"Sydney, Australia",Software,114089,73315,143999,Lead/Manager,Full-time,AWS|JavaScript|React|GraphQL|Java,2025-12-19,False,2025-12,Australia,5
3180,Data Analyst,Stripe,"New York, USA",Data,88354,53860,93399,Entry Level,Full-time,TensorFlow|SQL|Git|Google Cloud|Jupyter|Power BI,2025-11-03,False,2025-11,USA,6
3181,Business Intelligence Analyst,FutureMind,"Bangalore, India",Data,44427,58646,119064,Entry Level,Full-time,NumPy|Tableau|SQL,2025-10-04,False,2025-10,India,3
3182,Full Stack Developer,Woolworths Group,"Bangalore, India",Software,55000,77070,142931,Entry Level,Contract,Agile|SQL|Kubernetes|Docker,2026-01-10,False,2026-01,India,4
3183,Cybersecurity Analyst,Goldman Sachs,Remote,Cybersecurity,98733,75427,132433,Entry Level,Full-time,SIEM|AWS Security|Linux|Firewalls|Incident Response|Network Security,2025-10-18,True,2025-10,Remote,6
3184,Senior Data Analyst,ByteShift Labs,"New York, USA",Data,127118,80596,131269,Senior Level,Full-time,SQL|Google Cloud|R|Statistics|Python|Power BI,2025-12-12,False,2025-12,USA,6
3185,Cloud Engineer,JPMorgan Chase,"Canberra, Australia",Cloud,129380,95496,163264,Mid Level,Internship,CloudFormation|CI/CD|Google Cloud,2026-01-09,False,2026-01,Australia,3
3186,Full Stack Developer,BlueWave Software,Remote,Software,107822,78054,148940,Entry Level,Full-time,GraphQL|.NET|Node.js|TypeScript|Azure,2025-12-30,True,2025-12,Remote,5
3187,Business Intelligence Analyst,Google,"Melbourne, Australia",Data,93028,57504,119694,Entry Level,Full-time,Hadoop|Scikit-learn|Azure|Python,2025-12-02,False,2025-12,Australia,4
3188,Cloud Engineer,Goldman Sachs,"Sydney, Australia",Cloud,141743,97603,172385,Lead/Manager,Full-time,AWS|Google Cloud|Docker|CloudFormation|Terraform,2025-10-17,False,2025-10,Australia,5
3189,Frontend Developer,Accenture,"Melbourne, Australia",Software,101758,67282,126544,Mid Level,Full-time,.NET|MongoDB|C#|React|GraphQL,2026-03-09,False,2026-03,Australia,5
3190,Senior Software Developer,SAP,"London, UK",Software,143118,109185,177051,Senior Level,Contract,HTML/CSS|CI/CD|Java|Git,2025-11-01,False,2025-11,UK,4
3191,It Support Specialist,McKinsey,"Brisbane, Australia",IT Support,52587,43992,61183,Entry Level,Contract,Windows Server|Help Desk|ITIL|Office 365,2025-12-29,False,2025-12,Australia,4
3192,Help Desk Technician,InnoTech,"Bangalore, India",IT Support,20506,30058,51969,Lead/Manager,Contract,DHCP|ITIL|Backup|Active Directory,2026-01-03,False,2026-01,India,4
3193,Junior Data Analyst,GreenField Analytics,"Melbourne, Australia",Data,65565,47818,77069,Entry Level,Contract,Scikit-learn|Excel|NumPy|TensorFlow,2026-01-27,False,2026-01,Australia,4
3194,Web Developer,Databricks,"Sydney, Australia",Software,78093,47765,100986,Mid Level,Full-time,GraphQL|SQL|AWS|Node.js,2026-01-27,False,2026-01,Australia,4
3195,Software Developer,IBM,Singapore,Software,106602,65774,147430,Mid Level,Full-time,GraphQL|AWS|Kubernetes|SQL,2026-02-04,False,2026-02,Singapore,4
3196,Product Analyst,Spotify,"Brisbane, Australia",Data,100810,74210,127411,Mid Level,Full-time,Pandas|NumPy|Python,2025-11-16,False,2025-11,Australia,3
3197,Software Developer,Snowflake,Remote,Software,102533,74119,141741,Mid Level,Full-time,HTML/CSS|JavaScript|Agile|Docker,2026-03-24,True,2026-03,Remote,4
3198,Cloud Engineer,Canva,"Adelaide, Australia",Cloud,136190,98374,174007,Entry Level,Full-time,Terraform|Networking|AWS,2026-01-08,False,2026-01,Australia,3
3199,Backend Developer,DataVibe Analytics,"Sydney, Australia",Software,115914,77999,142791,Mid Level,Part-time,GraphQL|SQL|Git,2026-01-23,False,2026-01,Australia,3
3200,Data Scientist,GreenField Analytics,"Sydney, Australia",Data,120173,76175,152727,Mid Level,Contract,Python|Google Cloud|Pandas|Scikit-learn|Hadoop,2025-12-19,False,2025-12,Australia,5
3201,Business Intelligence Analyst,Shopify,"Melbourne, Australia",Data,91965,63682,111490,Lead/Manager,Full-time,Pandas|Jupyter|TensorFlow|Scikit-learn|Statistics|Google Cloud,2025-12-23,False,2025-12,Australia,6
3202,Full Stack Developer,Goldman Sachs,"Sydney, Australia",Software,119779,76200,151953,Entry Level,Full-time,GraphQL|SQL|React|Node.js|Python,2025-11-07,False,2025-11,Australia,5
3203,It Support Specialist,Canva,"Adelaide, Australia",IT Support,54093,44735,63452,Mid Level,Full-time,DNS|Active Directory|Help Desk|Office 365,2025-10-31,False,2025-10,Australia,4
3204,System Administrator,Goldman Sachs,"Brisbane, Australia",IT Support,83361,59047,107676,Mid Level,Part-time,Windows Server|Active Directory|DHCP|ITIL|DNS|Troubleshooting,2025-12-07,False,2025-12,Australia,6
3205,Frontend Developer,ANZ,"Berlin, Germany",Software,99465,69185,129745,Mid Level,Full-time,C#|React|Azure,2026-02-07,False,2026-02,Germany,3
3206,Junior Software Developer,ByteShift Labs,"London, UK",Software,63367,47448,79286,Entry Level,Full-time,.NET|Docker|MongoDB,2025-11-25,False,2025-11,UK,3
3207,Product Analyst,McKinsey,"San Francisco, USA",Data,115324,73440,118768,Mid Level,Part-time,Python|Pandas|Hadoop|NumPy,2025-10-27,False,2025-10,USA,4
3208,Junior Data Analyst,Netflix,"Canberra, Australia",Data,62128,48551,75706,Entry Level,Full-time,Pandas|R|AWS|Data Visualization|NumPy,2026-01-14,False,2026-01,Australia,5
3209,Business Intelligence Analyst,ANZ,"London, UK",Data,88939,64869,113009,Senior Level,Full-time,Data Visualization|Spark|Scikit-learn|Jupyter|Pandas,2025-10-08,False,2025-10,UK,5
3210,Junior Data Analyst,CodeCraft Studios,Remote,Data,57939,44513,77465,Entry Level,Full-time,Azure|Machine Learning|Data Visualization,2025-11-13,True,2025-11,Remote,3
3211,Full Stack Developer,Canva,"Adelaide, Australia",Software,112465,75511,149420,Mid Level,Full-time,.NET|AWS|React|JavaScript|C#|HTML/CSS,2025-10-05,False,2025-10,Australia,6
3212,Full Stack Developer,Westpac,"London, UK",Software,116840,78870,154810,Senior Level,Part-time,JavaScript|Agile|Python,2026-01-13,False,2026-01,UK,3
3213,Junior Software Developer,ANZ,Remote,Software,65203,52033,85238,Entry Level,Contract,JavaScript|GraphQL|Java|React,2025-10-05,True,2025-10,Remote,4
3214,Cloud Engineer,Palantir,"Sydney, Australia",Cloud,142051,97437,173137,Entry Level,Full-time,Networking|CloudFormation|Azure|CI/CD|Terraform|Kubernetes,2025-12-01,False,2025-12,Australia,6
3215,Web Developer,GreenField Analytics,"Sydney, Australia",Software,75124,46149,96945,Mid Level,Contract,REST APIs|CI/CD|Azure|MongoDB|React,2026-02-20,False,2026-02,Australia,5
3216,Senior Data Scientist,Oracle,"Sydney, Australia",Data,164129,123998,188630,Lead/Manager,Internship,Azure|Tableau|R|Jupyter,2025-11-06,False,2025-11,Australia,4
3217,Business Intelligence Analyst,Atlassian,Remote,Data,85736,64460,116039,Senior Level,Contract,Python|Git|TensorFlow|Tableau|Hadoop|Spark,2025-11-06,True,2025-11,Remote,6
3218,Backend Developer,Westpac,"New York, USA",Software,128836,73717,141011,Mid Level,Full-time,C#|REST APIs|Azure|MongoDB|React,2025-11-14,False,2025-11,USA,5
3219,Data Analyst,Snowflake,"Sydney, Australia",Data,84807,58078,103460,Entry Level,Part-time,Scikit-learn|AWS|Tableau|Google Cloud|TensorFlow,2026-03-29,False,2026-03,Australia,5
